transid	date	cust_id	POS_id	trans_type	amount
20180610000190008	10-06-2018	0000000015	F0008	5	828
20180212000070004	12-02-2018	0000000014	M0004	2	594
20180516000120009	16-05-2018	0000000000	M0009	3	26
20180105000140005	05-01-2018	0000000000	F0005	6	553
20180419000010004	19-04-2018	0000000001	M0004	0	951
20171222000070009	22-12-2017	0000000008	F0009	6	67
20171224000010014	24-12-2017	0000000016	M0014	3	680
20180630000010004	30-06-2018	0000000000	F0004	4	437
20180524000190007	24-05-2018	0000000011	F0007	4	684
20180111000080005	11-01-2018	0000000000	F0005	4	177
20171117000120005	17-11-2017	0000000011	M0005	0	3
20171113000100001	13-11-2017	0000000007	M0001	2	430
20180624000010014	24-06-2018	0000000000	M0014	1	848
20180321000180011	21-03-2018	0000000000	F0011	6	295
20180207000010003	07-02-2018	0000000018	F0003	4	201
20170920000000006	20-09-2017	0000000015	M0006	0	268
20180327000070015	27-03-2018	0000000019	M0015	3	347
20180510000160005	10-05-2018	0000000016	F0005	5	353
20170907000180000	07-09-2017	0000000004	F0000	5	850
20171116000180010	16-11-2017	0000000003	M0010	1	25
20170715000000018	15-07-2017	0000000002	M0018	0	710
20180513000040006	13-05-2018	0000000016	F0006	5	980
20171013000170005	13-10-2017	0000000018	F0005	6	688
20171014000050003	14-10-2017	0000000016	F0003	4	19
20180429000040010	29-04-2018	0000000018	F0010	4	305
20180525000170009	25-05-2018	0000000015	M0009	3	539
20171220000070014	20-12-2017	0000000001	M0014	2	440
20171205000150003	05-12-2017	0000000012	M0003	2	78
20180615000130016	15-06-2018	0000000007	F0016	5	224
20171020000130007	20-10-2017	0000000013	M0007	0	94
20170726000070016	26-07-2017	0000000018	F0016	6	447
20171024000100003	24-10-2017	0000000005	F0003	4	813
20170727000100001	27-07-2017	0000000001	F0001	6	725
20170902000160015	02-09-2017	0000000010	M0015	1	31
20170917000080000	17-09-2017	0000000007	F0000	5	165
20180415000140007	15-04-2018	0000000009	M0007	0	973
20180211000080009	11-02-2018	0000000017	M0009	3	955
20171020000180011	20-10-2017	0000000006	M0011	3	894
20180107000050016	07-01-2018	0000000015	M0016	1	731
20170924000160013	24-09-2017	0000000009	F0013	6	87
20180223000040005	23-02-2018	0000000017	M0005	2	237
20180505000040003	05-05-2018	0000000007	F0003	4	18
20170716000010016	16-07-2017	0000000019	M0016	2	834
20180107000050005	07-01-2018	0000000004	F0005	5	404
20171210000190019	10-12-2017	0000000013	F0019	6	420
20171005000160001	05-10-2017	0000000017	F0001	5	153
20180606000160016	06-06-2018	0000000002	F0016	6	140
20180627000080019	27-06-2018	0000000009	M0019	2	732
20180310000060010	10-03-2018	0000000015	M0010	0	285
20171102000090015	02-11-2017	0000000019	M0015	0	282
20171005000120002	05-10-2017	0000000011	M0002	2	277
20171106000050011	06-11-2017	0000000001	F0011	6	403
20170810000100015	10-08-2017	0000000011	M0015	0	225
20170822000110016	22-08-2017	0000000008	F0016	4	992
20171126000170007	26-11-2017	0000000009	M0007	2	751
20171030000110011	30-10-2017	0000000010	M0011	0	341
20171118000100001	18-11-2017	0000000011	F0001	6	269
20180618000130018	18-06-2018	0000000010	M0018	0	634
20180107000190002	07-01-2018	0000000014	F0002	4	260
20171013000080016	13-10-2017	0000000003	F0016	5	631
20180622000120008	22-06-2018	0000000000	M0008	2	672
20180602000190013	02-06-2018	0000000003	F0013	4	634
20171229000150002	29-12-2017	0000000004	F0002	4	309
20171003000060008	03-10-2017	0000000008	M0008	3	355
20180610000110018	10-06-2018	0000000001	M0018	2	180
20171218000090011	18-12-2017	0000000004	M0011	1	97
20170702000100005	02-07-2017	0000000018	F0005	5	434
20170824000190010	24-08-2017	0000000011	F0010	6	591
20180111000170010	11-01-2018	0000000007	F0010	6	712
20171106000040015	06-11-2017	0000000007	M0015	3	474
20180112000130017	12-01-2018	0000000003	M0017	3	839
20171021000010011	21-10-2017	0000000001	F0011	6	773
20180624000180005	24-06-2018	0000000012	F0005	5	458
20180109000080018	09-01-2018	0000000000	M0018	2	440
20171224000110003	24-12-2017	0000000004	F0003	4	358
20170717000130005	17-07-2017	0000000007	M0005	1	703
20180518000030003	18-05-2018	0000000010	M0003	0	227
20180326000150007	26-03-2018	0000000001	M0007	1	69
20171128000050012	28-11-2017	0000000012	M0012	2	855
20171207000010004	07-12-2017	0000000015	F0004	4	19
20170924000140018	24-09-2017	0000000017	M0018	0	668
20180605000160018	05-06-2018	0000000001	M0018	0	892
20180217000040001	17-02-2018	0000000005	M0001	2	328
20180225000180005	25-02-2018	0000000002	M0005	0	262
20171006000160016	06-10-2017	0000000014	M0016	2	576
20180206000030004	06-02-2018	0000000003	M0004	1	599
20171120000190005	20-11-2017	0000000018	M0005	3	169
20180607000090009	07-06-2018	0000000000	M0009	0	840
20170726000010004	26-07-2017	0000000012	M0004	0	460
20180108000030007	08-01-2018	0000000008	M0007	3	21
20170918000090000	18-09-2017	0000000010	F0000	4	951
20180601000110019	01-06-2018	0000000003	F0019	4	775
20180313000060007	13-03-2018	0000000011	F0007	4	82
20180117000150010	17-01-2018	0000000008	F0010	5	964
20180614000040013	14-06-2018	0000000011	M0013	3	522
20171008000190001	08-10-2017	0000000006	M0001	0	299
20171228000160018	28-12-2017	0000000005	M0018	2	429
20171102000190016	02-11-2017	0000000001	F0016	5	298
20170801000120007	01-08-2017	0000000016	M0007	2	502
20180605000180016	05-06-2018	0000000015	F0016	4	532
20180521000050001	21-05-2018	0000000003	M0001	1	560
20170720000130010	20-07-2017	0000000000	M0010	0	959
20180420000100017	20-04-2018	0000000007	M0017	3	546
20170802000050001	02-08-2017	0000000006	M0001	0	947
20180501000040009	01-05-2018	0000000000	F0009	4	701
20170811000160014	11-08-2017	0000000006	F0014	4	449
20180313000140014	13-03-2018	0000000006	M0014	0	496
20180423000140009	23-04-2018	0000000003	M0009	2	151
20170930000020017	30-09-2017	0000000017	M0017	0	651
20180201000130000	01-02-2018	0000000007	M0000	2	249
20170904000150016	04-09-2017	0000000017	M0016	1	657
20180309000110013	09-03-2018	0000000018	F0013	5	575
20180626000110013	26-06-2018	0000000000	F0013	5	283
20170826000140000	26-08-2017	0000000006	F0000	6	376
20171015000000005	15-10-2017	0000000015	F0005	4	354
20180608000040005	08-06-2018	0000000007	F0005	5	345
20171001000100010	01-10-2017	0000000017	M0010	1	788
20170928000100005	28-09-2017	0000000012	M0005	2	512
20171110000180015	10-11-2017	0000000003	F0015	5	431
20180211000170005	11-02-2018	0000000011	F0005	6	539
20180511000020011	11-05-2018	0000000008	M0011	0	299
20180625000090008	25-06-2018	0000000003	F0008	4	982
20170727000140019	27-07-2017	0000000000	F0019	4	950
20180612000190002	12-06-2018	0000000017	F0002	5	246
20180124000130011	24-01-2018	0000000011	M0011	1	618
20170817000090009	17-08-2017	0000000007	F0009	4	2
20180304000180006	04-03-2018	0000000008	M0006	0	418
20180317000110000	17-03-2018	0000000010	M0000	0	331
20180228000080008	28-02-2018	0000000017	M0008	0	260
20180304000000012	04-03-2018	0000000004	M0012	0	80
20180116000060004	16-01-2018	0000000006	M0004	0	111
20171209000100000	09-12-2017	0000000012	M0000	0	90
20180526000010012	26-05-2018	0000000006	M0012	3	619
20171011000020002	11-10-2017	0000000013	F0002	5	485
20171007000120010	07-10-2017	0000000014	F0010	6	921
20171111000070002	11-11-2017	0000000010	M0002	1	512
20180406000040000	06-04-2018	0000000013	F0000	5	66
20180626000100019	26-06-2018	0000000004	F0019	5	337
20170816000170009	16-08-2017	0000000009	M0009	0	313
20180612000160001	12-06-2018	0000000002	F0001	4	937
20180331000010011	31-03-2018	0000000011	F0011	4	544
20170918000000019	18-09-2017	0000000015	F0019	5	90
20180216000080001	16-02-2018	0000000014	F0001	5	362
20171008000130010	08-10-2017	0000000015	M0010	3	984
20171120000090010	20-11-2017	0000000017	F0010	6	334
20180508000070002	08-05-2018	0000000009	F0002	5	94
20180104000000002	04-01-2018	0000000019	F0002	6	430
20171130000100013	30-11-2017	0000000019	M0013	3	32
20171004000180012	04-10-2017	0000000007	M0012	0	225
20180125000090017	25-01-2018	0000000007	F0017	5	726
20180213000150007	13-02-2018	0000000005	F0007	6	109
20180626000190018	26-06-2018	0000000016	F0018	6	492
20180420000180003	20-04-2018	0000000019	M0003	1	853
20171225000060006	25-12-2017	0000000007	F0006	4	728
20180422000050013	22-04-2018	0000000002	M0013	1	741
20180301000180013	01-03-2018	0000000015	M0013	3	938
20180420000180007	20-04-2018	0000000007	M0007	0	124
20170923000180013	23-09-2017	0000000017	M0013	2	250
20171227000130007	27-12-2017	0000000019	M0007	1	441
20180131000190007	31-01-2018	0000000016	M0007	2	953
20170922000140012	22-09-2017	0000000002	M0012	3	308
20170707000130019	07-07-2017	0000000003	F0019	6	824
20171123000000001	23-11-2017	0000000004	M0001	0	829
20171016000130012	16-10-2017	0000000005	M0012	2	171
20171123000130018	23-11-2017	0000000017	M0018	1	182
20171205000130000	05-12-2017	0000000018	M0000	0	146
20171124000110012	24-11-2017	0000000017	M0012	2	96
20170918000110011	18-09-2017	0000000009	F0011	4	340
20170723000030015	23-07-2017	0000000006	F0015	6	933
20171025000190004	25-10-2017	0000000016	F0004	5	665
20170918000020019	18-09-2017	0000000004	M0019	2	158
20171027000050017	27-10-2017	0000000010	F0017	6	624
20180413000100003	13-04-2018	0000000005	M0003	2	629
20180320000010019	20-03-2018	0000000018	M0019	1	148
20170815000070004	15-08-2017	0000000000	M0004	2	700
20170814000160011	14-08-2017	0000000012	M0011	0	477
20180210000070013	10-02-2018	0000000003	M0013	2	902
20180519000000008	19-05-2018	0000000006	F0008	4	779
20180130000150003	30-01-2018	0000000013	M0003	3	906
20180509000170017	09-05-2018	0000000000	F0017	4	454
20180114000090018	14-01-2018	0000000006	F0018	5	724
20170806000040007	06-08-2017	0000000017	M0007	1	506
20171224000090012	24-12-2017	0000000014	F0012	6	805
20180301000030000	01-03-2018	0000000015	M0000	0	986
20170722000070003	22-07-2017	0000000010	F0003	4	713
20170909000010013	09-09-2017	0000000019	M0013	2	888
20170807000090013	07-08-2017	0000000016	F0013	6	793
20171228000060014	28-12-2017	0000000002	M0014	2	952
20180517000040016	17-05-2018	0000000002	F0016	5	238
20180306000150008	06-03-2018	0000000005	M0008	2	840
20171017000160007	17-10-2017	0000000000	M0007	3	477
20171117000010016	17-11-2017	0000000012	M0016	1	85
20171023000000012	23-10-2017	0000000012	M0012	1	40
20170718000030016	18-07-2017	0000000003	F0016	6	158
20171226000190007	26-12-2017	0000000018	M0007	0	763
20180331000170004	31-03-2018	0000000016	M0004	1	603
20170925000170017	25-09-2017	0000000002	F0017	6	257
20170810000130016	10-08-2017	0000000008	M0016	0	647
20180531000170004	31-05-2018	0000000005	F0004	5	848
20171217000180005	17-12-2017	0000000014	M0005	2	493
20180424000150015	24-04-2018	0000000014	M0015	0	922
20180525000040002	25-05-2018	0000000006	F0002	5	798
20170708000140010	08-07-2017	0000000017	M0010	0	584
20171210000160012	10-12-2017	0000000003	M0012	2	965
20170827000050004	27-08-2017	0000000008	M0004	1	851
20171120000130006	20-11-2017	0000000015	M0006	3	55
20180617000050010	17-06-2018	0000000001	M0010	0	941
20171026000090002	26-10-2017	0000000016	M0002	3	710
20171022000060007	22-10-2017	0000000014	F0007	4	389
20180523000020006	23-05-2018	0000000019	F0006	5	901
20170911000070004	11-09-2017	0000000014	F0004	4	503
20180518000180016	18-05-2018	0000000001	M0016	2	470
20171221000150016	21-12-2017	0000000004	F0016	5	290
20170916000190003	16-09-2017	0000000000	M0003	0	806
20170822000140011	22-08-2017	0000000019	M0011	2	824
20170812000080014	12-08-2017	0000000015	M0014	0	903
20180604000150012	04-06-2018	0000000007	M0012	2	499
20171030000110017	30-10-2017	0000000002	F0017	5	215
20180121000100009	21-01-2018	0000000010	M0009	1	721
20180216000130016	16-02-2018	0000000018	F0016	4	30
20180331000140018	31-03-2018	0000000011	F0018	6	679
20170930000110011	30-09-2017	0000000009	F0011	6	617
20170906000140015	06-09-2017	0000000000	F0015	6	861
20171001000090009	01-10-2017	0000000008	M0009	2	392
20170825000170016	25-08-2017	0000000019	M0016	3	150
20170915000050005	15-09-2017	0000000013	F0005	6	389
20180414000070004	14-04-2018	0000000015	M0004	1	235
20171022000010010	22-10-2017	0000000018	F0010	4	543
20180101000010000	01-01-2018	0000000002	M0000	0	823
20180111000180018	11-01-2018	0000000007	M0018	3	163
20180303000150000	03-03-2018	0000000009	F0000	4	283
20180216000190014	16-02-2018	0000000019	M0014	0	219
20170916000130006	16-09-2017	0000000009	M0006	1	908
20180110000050019	10-01-2018	0000000015	F0019	4	170
20170901000080016	01-09-2017	0000000006	M0016	2	606
20180115000130013	15-01-2018	0000000002	M0013	3	820
20180201000060007	01-02-2018	0000000019	F0007	6	228
20180509000170005	09-05-2018	0000000017	F0005	4	98
20170814000090012	14-08-2017	0000000011	M0012	1	272
20180309000140015	09-03-2018	0000000005	M0015	1	334
20170820000060006	20-08-2017	0000000011	M0006	0	903
20180223000180009	23-02-2018	0000000013	M0009	2	816
20171008000150019	08-10-2017	0000000015	F0019	6	342
20170728000040011	28-07-2017	0000000018	F0011	6	915
20180607000010015	07-06-2018	0000000001	F0015	6	455
20180220000010010	20-02-2018	0000000013	M0010	2	733
20171022000070006	22-10-2017	0000000006	F0006	4	199
20171028000000017	28-10-2017	0000000005	F0017	4	337
20170704000030018	04-07-2017	0000000014	F0018	5	661
20180124000140013	24-01-2018	0000000000	M0013	3	29
20171112000030015	12-11-2017	0000000001	M0015	2	872
20180512000060018	12-05-2018	0000000012	M0018	1	245
20171027000080018	27-10-2017	0000000002	M0018	0	423
20170803000050017	03-08-2017	0000000014	M0017	3	921
20180405000080008	05-04-2018	0000000016	M0008	2	181
20180408000010006	08-04-2018	0000000004	F0006	6	783
20170804000040014	04-08-2017	0000000005	M0014	3	237
20171019000090001	19-10-2017	0000000007	M0001	0	920
20180111000050003	11-01-2018	0000000015	M0003	3	544
20180313000110013	13-03-2018	0000000000	F0013	4	334
20170712000050018	12-07-2017	0000000016	F0018	6	196
20170719000170015	19-07-2017	0000000001	F0015	5	233
20180603000010015	03-06-2018	0000000003	F0015	4	549
20171026000160007	26-10-2017	0000000014	F0007	4	797
20170921000100002	21-09-2017	0000000005	F0002	5	690
20180209000040013	09-02-2018	0000000013	F0013	4	521
20180420000110014	20-04-2018	0000000006	F0014	6	98
20170805000180007	05-08-2017	0000000010	F0007	4	711
20171205000170015	05-12-2017	0000000010	M0015	0	873
20180214000040015	14-02-2018	0000000019	M0015	3	781
20171020000180008	20-10-2017	0000000005	M0008	1	287
20180614000140017	14-06-2018	0000000000	F0017	4	717
20171213000170003	13-12-2017	0000000003	M0003	3	214
20180115000120002	15-01-2018	0000000015	M0002	1	530
20180225000110016	25-02-2018	0000000005	M0016	1	460
20171006000100015	06-10-2017	0000000007	F0015	6	47
20180302000080009	02-03-2018	0000000011	M0009	1	891
20171110000130004	10-11-2017	0000000015	M0004	3	487
20170720000090017	20-07-2017	0000000008	F0017	5	75
20180101000120004	01-01-2018	0000000003	M0004	0	927
20171203000080019	03-12-2017	0000000002	F0019	4	116
20170718000150008	18-07-2017	0000000011	M0008	2	164
20180109000120004	09-01-2018	0000000012	F0004	6	485
20171127000090004	27-11-2017	0000000004	F0004	6	75
20180312000140002	12-03-2018	0000000006	F0002	5	174
20171111000130011	11-11-2017	0000000003	F0011	5	719
20180319000110010	19-03-2018	0000000010	F0010	6	316
20180223000120017	23-02-2018	0000000005	M0017	1	821
20170809000090011	09-08-2017	0000000006	F0011	4	861
20180112000160008	12-01-2018	0000000001	F0008	6	733
20170922000190005	22-09-2017	0000000019	F0005	6	247
20180630000140014	30-06-2018	0000000006	M0014	2	550
20171226000030019	26-12-2017	0000000006	M0019	2	603
20170828000040003	28-08-2017	0000000011	M0003	2	410
20180208000080009	08-02-2018	0000000017	M0009	0	557
20180615000030006	15-06-2018	0000000019	M0006	1	47
20171227000170013	27-12-2017	0000000002	F0013	5	21
20170930000060010	30-09-2017	0000000005	M0010	0	815
20171217000170009	17-12-2017	0000000010	F0009	6	295
20180409000180017	09-04-2018	0000000008	M0017	1	607
20171003000090014	03-10-2017	0000000015	M0014	0	608
20170808000180007	08-08-2017	0000000014	F0007	6	766
20171231000060019	31-12-2017	0000000015	M0019	0	779
20180103000030008	03-01-2018	0000000000	F0008	6	340
20180624000040013	24-06-2018	0000000008	M0013	2	429
20170810000030018	10-08-2017	0000000014	M0018	1	650
20171228000170002	28-12-2017	0000000004	F0002	4	745
20170909000080012	09-09-2017	0000000019	M0012	0	530
20171105000120019	05-11-2017	0000000005	M0019	3	692
20170703000100007	03-07-2017	0000000002	F0007	5	482
20170712000000011	12-07-2017	0000000012	F0011	5	19
20170928000050009	28-09-2017	0000000009	F0009	5	342
20170916000110015	16-09-2017	0000000012	M0015	3	1000
20171013000170016	13-10-2017	0000000010	M0016	0	267
20171016000170003	16-10-2017	0000000012	F0003	4	727
20170816000090001	16-08-2017	0000000015	M0001	1	359
20171124000000019	24-11-2017	0000000016	M0019	1	796
20171013000090013	13-10-2017	0000000005	M0013	1	392
20170816000170014	16-08-2017	0000000003	F0014	4	333
20180102000020010	02-01-2018	0000000019	F0010	4	560
20170809000070014	09-08-2017	0000000001	F0014	4	607
20170905000080005	05-09-2017	0000000010	M0005	0	753
20180205000140005	05-02-2018	0000000014	F0005	4	127
20180509000050001	09-05-2018	0000000017	F0001	5	323
20170703000080016	03-07-2017	0000000018	M0016	3	545
20170926000090019	26-09-2017	0000000009	M0019	3	784
20180508000050019	08-05-2018	0000000010	M0019	3	982
20180124000010017	24-01-2018	0000000017	F0017	4	278
20180220000050018	20-02-2018	0000000015	M0018	0	275
20180612000110003	12-06-2018	0000000017	M0003	2	159
20180405000130001	05-04-2018	0000000012	M0001	2	656
20180526000060012	26-05-2018	0000000019	M0012	3	289
20171207000040001	07-12-2017	0000000005	F0001	4	630
20180126000140016	26-01-2018	0000000000	F0016	4	7
20180612000060010	12-06-2018	0000000004	M0010	1	894
20170713000140011	13-07-2017	0000000010	F0011	6	471
20170831000020007	31-08-2017	0000000011	F0007	5	754
20180427000040018	27-04-2018	0000000017	F0018	6	223
20170830000160006	30-08-2017	0000000018	F0006	6	178
20170907000150002	07-09-2017	0000000000	F0002	5	785
20180319000030012	19-03-2018	0000000013	F0012	5	711
20180408000080002	08-04-2018	0000000018	F0002	4	631
20180310000050010	10-03-2018	0000000010	M0010	0	710
20180512000140007	12-05-2018	0000000009	M0007	2	682
20171012000130003	12-10-2017	0000000018	M0003	2	658
20180126000030006	26-01-2018	0000000017	F0006	6	789
20171005000000004	05-10-2017	0000000008	F0004	4	151
20171002000130001	02-10-2017	0000000010	M0001	1	414
20171024000140003	24-10-2017	0000000011	M0003	3	263
20180215000000012	15-02-2018	0000000011	F0012	4	157
20171204000000014	04-12-2017	0000000003	M0014	1	318
